key;day_full;day;month_nr;Semester;year
3725;13/03/2020;13;3;1;2020
3726;14/03/2020;14;3;1;2020
3727;15/03/2020;15;3;1;2020
3728;16/03/2020;16;3;1;2020
3729;17/03/2020;17;3;1;2020
3730;18/03/2020;18;3;1;2020
3731;19/03/2020;19;3;1;2020
3732;20/03/2020;20;3;1;2020
3733;21/03/2020;21;3;1;2020
3734;22/03/2020;22;3;1;2020
3735;23/03/2020;23;3;1;2020
3736;24/03/2020;24;3;1;2020
3737;25/03/2020;25;3;1;2020
3738;26/03/2020;26;3;1;2020
3739;27/03/2020;27;3;1;2020
3740;28/03/2020;28;3;1;2020
3741;29/03/2020;29;3;1;2020
3742;30/03/2020;30;3;1;2020
3743;31/03/2020;31;3;1;2020
3744;01/04/2020;1;4;1;2020
3745;02/04/2020;2;4;1;2020
3746;03/04/2020;3;4;1;2020
3747;04/04/2020;4;4;1;2020
3748;05/04/2020;5;4;1;2020
3749;06/04/2020;6;4;1;2020
3750;07/04/2020;7;4;1;2020
3751;08/04/2020;8;4;1;2020
3752;09/04/2020;9;4;1;2020
3753;10/04/2020;10;4;1;2020
3754;11/04/2020;11;4;1;2020
3755;12/04/2020;12;4;1;2020
3756;13/04/2020;13;4;1;2020
3757;14/04/2020;14;4;1;2020
3758;15/04/2020;15;4;1;2020
3759;16/04/2020;16;4;1;2020
3760;17/04/2020;17;4;1;2020
3761;18/04/2020;18;4;1;2020
3762;19/04/2020;19;4;1;2020
3763;20/04/2020;20;4;1;2020
3764;21/04/2020;21;4;1;2020
3765;22/04/2020;22;4;1;2020
3766;23/04/2020;23;4;1;2020
3767;24/04/2020;24;4;1;2020
3768;25/04/2020;25;4;1;2020
3769;26/04/2020;26;4;1;2020
3770;27/04/2020;27;4;1;2020
3771;28/04/2020;28;4;1;2020
3772;29/04/2020;29;4;1;2020
3773;30/04/2020;30;4;1;2020
3774;01/05/2020;1;5;1;2020
3775;02/05/2020;2;5;1;2020
3776;03/05/2020;3;5;1;2020
3777;04/05/2020;4;5;1;2020
3778;05/05/2020;5;5;1;2020
3779;06/05/2020;6;5;1;2020
3780;07/05/2020;7;5;1;2020
3781;08/05/2020;8;5;1;2020
3782;09/05/2020;9;5;1;2020
3783;10/05/2020;10;5;1;2020
3784;11/05/2020;11;5;1;2020
3785;12/05/2020;12;5;1;2020
3786;13/05/2020;13;5;1;2020
3787;14/05/2020;14;5;1;2020
3788;15/05/2020;15;5;1;2020
3789;16/05/2020;16;5;1;2020
3790;17/05/2020;17;5;1;2020
3791;18/05/2020;18;5;1;2020
3792;19/05/2020;19;5;1;2020
3793;20/05/2020;20;5;1;2020
3794;21/05/2020;21;5;1;2020
3795;22/05/2020;22;5;1;2020
3796;23/05/2020;23;5;1;2020
3797;24/05/2020;24;5;1;2020
3798;25/05/2020;25;5;1;2020
3799;26/05/2020;26;5;1;2020
3800;27/05/2020;27;5;1;2020
3801;28/05/2020;28;5;1;2020
3802;29/05/2020;29;5;1;2020
3803;30/05/2020;30;5;1;2020
3804;31/05/2020;31;5;1;2020
3805;01/06/2020;1;6;1;2020
3806;02/06/2020;2;6;1;2020
3807;03/06/2020;3;6;1;2020
3808;04/06/2020;4;6;1;2020
3809;05/06/2020;5;6;1;2020
3810;06/06/2020;6;6;1;2020
3811;07/06/2020;7;6;1;2020
3812;08/06/2020;8;6;1;2020
3813;09/06/2020;9;6;1;2020
3814;10/06/2020;10;6;1;2020
3815;11/06/2020;11;6;1;2020
3816;12/06/2020;12;6;1;2020
3817;13/06/2020;13;6;1;2020
3818;14/06/2020;14;6;1;2020
3819;15/06/2020;15;6;1;2020
3820;16/06/2020;16;6;1;2020
3821;17/06/2020;17;6;1;2020
3822;18/06/2020;18;6;1;2020
3823;19/06/2020;19;6;1;2020
3824;20/06/2020;20;6;1;2020
3825;21/06/2020;21;6;1;2020
3826;22/06/2020;22;6;1;2020
3827;23/06/2020;23;6;1;2020
3828;24/06/2020;24;6;1;2020
3829;25/06/2020;25;6;1;2020
3830;26/06/2020;26;6;1;2020
3831;27/06/2020;27;6;1;2020
3832;28/06/2020;28;6;1;2020
3833;29/06/2020;29;6;1;2020
3834;30/06/2020;30;6;1;2020
3835;01/07/2020;1;7;2;2020
3836;02/07/2020;2;7;2;2020
3837;03/07/2020;3;7;2;2020
3838;04/07/2020;4;7;2;2020
3839;05/07/2020;5;7;2;2020
3840;06/07/2020;6;7;2;2020
3841;07/07/2020;7;7;2;2020
3842;08/07/2020;8;7;2;2020
3843;09/07/2020;9;7;2;2020
3844;10/07/2020;10;7;2;2020
3845;11/07/2020;11;7;2;2020
3846;12/07/2020;12;7;2;2020
3847;13/07/2020;13;7;2;2020
3848;14/07/2020;14;7;2;2020
3849;15/07/2020;15;7;2;2020
3850;16/07/2020;16;7;2;2020
3851;17/07/2020;17;7;2;2020
3852;18/07/2020;18;7;2;2020
3853;19/07/2020;19;7;2;2020
3854;20/07/2020;20;7;2;2020
3855;21/07/2020;21;7;2;2020
3856;22/07/2020;22;7;2;2020
3857;23/07/2020;23;7;2;2020
3858;24/07/2020;24;7;2;2020
3859;25/07/2020;25;7;2;2020
3860;26/07/2020;26;7;2;2020
3861;27/07/2020;27;7;2;2020
3862;28/07/2020;28;7;2;2020
3863;29/07/2020;29;7;2;2020
3864;30/07/2020;30;7;2;2020
3865;31/07/2020;31;7;2;2020
3866;01/08/2020;1;8;2;2020
3867;02/08/2020;2;8;2;2020
3868;03/08/2020;3;8;2;2020
3869;04/08/2020;4;8;2;2020
3870;05/08/2020;5;8;2;2020
3871;06/08/2020;6;8;2;2020
3872;07/08/2020;7;8;2;2020
3873;08/08/2020;8;8;2;2020
3874;09/08/2020;9;8;2;2020
3875;10/08/2020;10;8;2;2020
3876;11/08/2020;11;8;2;2020
3877;12/08/2020;12;8;2;2020
3878;13/08/2020;13;8;2;2020
3879;14/08/2020;14;8;2;2020
3880;15/08/2020;15;8;2;2020
3881;16/08/2020;16;8;2;2020
3882;17/08/2020;17;8;2;2020
3883;18/08/2020;18;8;2;2020
3884;19/08/2020;19;8;2;2020
3885;20/08/2020;20;8;2;2020
3886;21/08/2020;21;8;2;2020
3887;22/08/2020;22;8;2;2020
3888;23/08/2020;23;8;2;2020
3889;24/08/2020;24;8;2;2020
3890;25/08/2020;25;8;2;2020
3891;26/08/2020;26;8;2;2020
3892;27/08/2020;27;8;2;2020
3893;28/08/2020;28;8;2;2020
3894;29/08/2020;29;8;2;2020
3895;30/08/2020;30;8;2;2020
3896;31/08/2020;31;8;2;2020
3897;01/09/2020;1;9;2;2020
3898;02/09/2020;2;9;2;2020
3899;03/09/2020;3;9;2;2020
3900;04/09/2020;4;9;2;2020
3901;05/09/2020;5;9;2;2020
3902;06/09/2020;6;9;2;2020
3903;07/09/2020;7;9;2;2020
3904;08/09/2020;8;9;2;2020
3905;09/09/2020;9;9;2;2020
3906;10/09/2020;10;9;2;2020
3907;11/09/2020;11;9;2;2020
3908;12/09/2020;12;9;2;2020
3909;13/09/2020;13;9;2;2020
3910;14/09/2020;14;9;2;2020
3911;15/09/2020;15;9;2;2020
3912;16/09/2020;16;9;2;2020
3913;17/09/2020;17;9;2;2020
3914;18/09/2020;18;9;2;2020
3915;19/09/2020;19;9;2;2020
3916;20/09/2020;20;9;2;2020
3917;21/09/2020;21;9;2;2020
3918;22/09/2020;22;9;2;2020
3919;23/09/2020;23;9;2;2020
3920;24/09/2020;24;9;2;2020
3921;25/09/2020;25;9;2;2020
3922;26/09/2020;26;9;2;2020
3923;27/09/2020;27;9;2;2020
3924;28/09/2020;28;9;2;2020
3925;29/09/2020;29;9;2;2020
3926;30/09/2020;30;9;2;2020
3927;01/10/2020;1;10;2;2020
3928;02/10/2020;2;10;2;2020
3929;03/10/2020;3;10;2;2020
3930;04/10/2020;4;10;2;2020
3931;05/10/2020;5;10;2;2020
3932;06/10/2020;6;10;2;2020
3933;07/10/2020;7;10;2;2020
3934;08/10/2020;8;10;2;2020
3935;09/10/2020;9;10;2;2020
3936;10/10/2020;10;10;2;2020
3937;11/10/2020;11;10;2;2020
3938;12/10/2020;12;10;2;2020
3939;13/10/2020;13;10;2;2020
3940;14/10/2020;14;10;2;2020
3941;15/10/2020;15;10;2;2020
3942;16/10/2020;16;10;2;2020
3943;17/10/2020;17;10;2;2020
3944;18/10/2020;18;10;2;2020
3945;19/10/2020;19;10;2;2020
3946;20/10/2020;20;10;2;2020
3947;21/10/2020;21;10;2;2020
3948;22/10/2020;22;10;2;2020
3949;23/10/2020;23;10;2;2020
3950;24/10/2020;24;10;2;2020
3951;25/10/2020;25;10;2;2020
3952;26/10/2020;26;10;2;2020
3953;27/10/2020;27;10;2;2020
3954;28/10/2020;28;10;2;2020
3955;29/10/2020;29;10;2;2020
3956;30/10/2020;30;10;2;2020
3957;31/10/2020;31;10;2;2020
3958;01/11/2020;1;11;2;2020
3959;02/11/2020;2;11;2;2020
3960;03/11/2020;3;11;2;2020
3961;04/11/2020;4;11;2;2020
3962;05/11/2020;5;11;2;2020
3963;06/11/2020;6;11;2;2020
3964;07/11/2020;7;11;2;2020
3965;08/11/2020;8;11;2;2020
3966;09/11/2020;9;11;2;2020
3967;10/11/2020;10;11;2;2020
3968;11/11/2020;11;11;2;2020
3969;12/11/2020;12;11;2;2020
3970;13/11/2020;13;11;2;2020
3971;14/11/2020;14;11;2;2020
3972;15/11/2020;15;11;2;2020
3973;16/11/2020;16;11;2;2020
3974;17/11/2020;17;11;2;2020
3975;18/11/2020;18;11;2;2020
3976;19/11/2020;19;11;2;2020
3977;20/11/2020;20;11;2;2020
3978;21/11/2020;21;11;2;2020
3979;22/11/2020;22;11;2;2020
3980;23/11/2020;23;11;2;2020
3981;24/11/2020;24;11;2;2020
3982;25/11/2020;25;11;2;2020
3983;26/11/2020;26;11;2;2020
3984;27/11/2020;27;11;2;2020
3985;28/11/2020;28;11;2;2020
3986;29/11/2020;29;11;2;2020
3987;30/11/2020;30;11;2;2020
3988;01/12/2020;1;12;2;2020
3989;02/12/2020;2;12;2;2020
3990;03/12/2020;3;12;2;2020
3991;04/12/2020;4;12;2;2020
3992;05/12/2020;5;12;2;2020
3993;06/12/2020;6;12;2;2020
3994;07/12/2020;7;12;2;2020
3995;08/12/2020;8;12;2;2020
3996;09/12/2020;9;12;2;2020
3997;10/12/2020;10;12;2;2020
3998;11/12/2020;11;12;2;2020
3999;12/12/2020;12;12;2;2020
4000;13/12/2020;13;12;2;2020
4001;14/12/2020;14;12;2;2020
4002;15/12/2020;15;12;2;2020
4003;16/12/2020;16;12;2;2020
4004;17/12/2020;17;12;2;2020
4005;18/12/2020;18;12;2;2020
4006;19/12/2020;19;12;2;2020
4007;20/12/2020;20;12;2;2020
4008;21/12/2020;21;12;2;2020
4009;22/12/2020;22;12;2;2020
4010;23/12/2020;23;12;2;2020
4011;24/12/2020;24;12;2;2020
4012;25/12/2020;25;12;2;2020
4013;26/12/2020;26;12;2;2020
4014;27/12/2020;27;12;2;2020
4015;28/12/2020;28;12;2;2020
4016;29/12/2020;29;12;2;2020
4017;30/12/2020;30;12;2;2020
4018;31/12/2020;31;12;2;2020
