key;day_full;day;month_full;month_nr;month_short;month_name;Semester_full;Semester;year
397;01/02/2011;1;fev/11;2;FEB;February;2011-S1;1;2011
398;02/02/2011;2;fev/11;2;FEB;February;2011-S1;1;2011
399;03/02/2011;3;fev/11;2;FEB;February;2011-S1;1;2011
400;04/02/2011;4;fev/11;2;FEB;February;2011-S1;1;2011
401;05/02/2011;5;fev/11;2;FEB;February;2011-S1;1;2011
402;06/02/2011;6;fev/11;2;FEB;February;2011-S1;1;2011
403;07/02/2011;7;fev/11;2;FEB;February;2011-S1;1;2011
404;08/02/2011;8;fev/11;2;FEB;February;2011-S1;1;2011
405;09/02/2011;9;fev/11;2;FEB;February;2011-S1;1;2011
406;10/02/2011;10;fev/11;2;FEB;February;2011-S1;1;2011
407;11/02/2011;11;fev/11;2;FEB;February;2011-S1;1;2011
408;12/02/2011;12;fev/11;2;FEB;February;2011-S1;1;2011
409;13/02/2011;13;fev/11;2;FEB;February;2011-S1;1;2011
410;14/02/2011;14;fev/11;2;FEB;February;2011-S1;1;2011
411;15/02/2011;15;fev/11;2;FEB;February;2011-S1;1;2011
412;16/02/2011;16;fev/11;2;FEB;February;2011-S1;1;2011
413;17/02/2011;17;fev/11;2;FEB;February;2011-S1;1;2011
414;18/02/2011;18;fev/11;2;FEB;February;2011-S1;1;2011
415;19/02/2011;19;fev/11;2;FEB;February;2011-S1;1;2011
416;20/02/2011;20;fev/11;2;FEB;February;2011-S1;1;2011
417;21/02/2011;21;fev/11;2;FEB;February;2011-S1;1;2011
418;22/02/2011;22;fev/11;2;FEB;February;2011-S1;1;2011
419;23/02/2011;23;fev/11;2;FEB;February;2011-S1;1;2011
420;24/02/2011;24;fev/11;2;FEB;February;2011-S1;1;2011
421;25/02/2011;25;fev/11;2;FEB;February;2011-S1;1;2011
422;26/02/2011;26;fev/11;2;FEB;February;2011-S1;1;2011
423;27/02/2011;27;fev/11;2;FEB;February;2011-S1;1;2011
424;28/02/2011;28;fev/11;2;FEB;February;2011-S1;1;2011
425;01/03/2011;1;mar/11;3;MAR;March;2011-S1;1;2011
426;02/03/2011;2;mar/11;3;MAR;March;2011-S1;1;2011
427;03/03/2011;3;mar/11;3;MAR;March;2011-S1;1;2011
428;04/03/2011;4;mar/11;3;MAR;March;2011-S1;1;2011
429;05/03/2011;5;mar/11;3;MAR;March;2011-S1;1;2011
430;06/03/2011;6;mar/11;3;MAR;March;2011-S1;1;2011
431;07/03/2011;7;mar/11;3;MAR;March;2011-S1;1;2011
432;08/03/2011;8;mar/11;3;MAR;March;2011-S1;1;2011
433;09/03/2011;9;mar/11;3;MAR;March;2011-S1;1;2011
434;10/03/2011;10;mar/11;3;MAR;March;2011-S1;1;2011
435;11/03/2011;11;mar/11;3;MAR;March;2011-S1;1;2011
436;12/03/2011;12;mar/11;3;MAR;March;2011-S1;1;2011
437;13/03/2011;13;mar/11;3;MAR;March;2011-S1;1;2011
438;14/03/2011;14;mar/11;3;MAR;March;2011-S1;1;2011
439;15/03/2011;15;mar/11;3;MAR;March;2011-S1;1;2011
440;16/03/2011;16;mar/11;3;MAR;March;2011-S1;1;2011
441;17/03/2011;17;mar/11;3;MAR;March;2011-S1;1;2011
442;18/03/2011;18;mar/11;3;MAR;March;2011-S1;1;2011
443;19/03/2011;19;mar/11;3;MAR;March;2011-S1;1;2011
444;20/03/2011;20;mar/11;3;MAR;March;2011-S1;1;2011
445;21/03/2011;21;mar/11;3;MAR;March;2011-S1;1;2011
446;22/03/2011;22;mar/11;3;MAR;March;2011-S1;1;2011
447;23/03/2011;23;mar/11;3;MAR;March;2011-S1;1;2011
448;24/03/2011;24;mar/11;3;MAR;March;2011-S1;1;2011
449;25/03/2011;25;mar/11;3;MAR;March;2011-S1;1;2011
450;26/03/2011;26;mar/11;3;MAR;March;2011-S1;1;2011
451;27/03/2011;27;mar/11;3;MAR;March;2011-S1;1;2011
452;28/03/2011;28;mar/11;3;MAR;March;2011-S1;1;2011
453;29/03/2011;29;mar/11;3;MAR;March;2011-S1;1;2011
454;30/03/2011;30;mar/11;3;MAR;March;2011-S1;1;2011
455;31/03/2011;31;mar/11;3;MAR;March;2011-S1;1;2011
456;01/04/2011;1;abr/11;4;APR;April;2011-S1;1;2011
457;02/04/2011;2;abr/11;4;APR;April;2011-S1;1;2011
458;03/04/2011;3;abr/11;4;APR;April;2011-S1;1;2011
459;04/04/2011;4;abr/11;4;APR;April;2011-S1;1;2011
460;05/04/2011;5;abr/11;4;APR;April;2011-S1;1;2011
461;06/04/2011;6;abr/11;4;APR;April;2011-S1;1;2011
462;07/04/2011;7;abr/11;4;APR;April;2011-S1;1;2011
463;08/04/2011;8;abr/11;4;APR;April;2011-S1;1;2011
464;09/04/2011;9;abr/11;4;APR;April;2011-S1;1;2011
465;10/04/2011;10;abr/11;4;APR;April;2011-S1;1;2011
466;11/04/2011;11;abr/11;4;APR;April;2011-S1;1;2011
467;12/04/2011;12;abr/11;4;APR;April;2011-S1;1;2011
468;13/04/2011;13;abr/11;4;APR;April;2011-S1;1;2011
469;14/04/2011;14;abr/11;4;APR;April;2011-S1;1;2011
470;15/04/2011;15;abr/11;4;APR;April;2011-S1;1;2011
471;16/04/2011;16;abr/11;4;APR;April;2011-S1;1;2011
472;17/04/2011;17;abr/11;4;APR;April;2011-S1;1;2011
473;18/04/2011;18;abr/11;4;APR;April;2011-S1;1;2011
474;19/04/2011;19;abr/11;4;APR;April;2011-S1;1;2011
475;20/04/2011;20;abr/11;4;APR;April;2011-S1;1;2011
476;21/04/2011;21;abr/11;4;APR;April;2011-S1;1;2011
477;22/04/2011;22;abr/11;4;APR;April;2011-S1;1;2011
478;23/04/2011;23;abr/11;4;APR;April;2011-S1;1;2011
479;24/04/2011;24;abr/11;4;APR;April;2011-S1;1;2011
480;25/04/2011;25;abr/11;4;APR;April;2011-S1;1;2011
481;26/04/2011;26;abr/11;4;APR;April;2011-S1;1;2011
482;27/04/2011;27;abr/11;4;APR;April;2011-S1;1;2011
483;28/04/2011;28;abr/11;4;APR;April;2011-S1;1;2011
484;29/04/2011;29;abr/11;4;APR;April;2011-S1;1;2011
485;30/04/2011;30;abr/11;4;APR;April;2011-S1;1;2011
486;01/05/2011;1;mai/11;5;MAI;May;2011-S1;1;2011
487;02/05/2011;2;mai/11;5;MAI;May;2011-S1;1;2011
488;03/05/2011;3;mai/11;5;MAI;May;2011-S1;1;2011
489;04/05/2011;4;mai/11;5;MAI;May;2011-S1;1;2011
490;05/05/2011;5;mai/11;5;MAI;May;2011-S1;1;2011
491;06/05/2011;6;mai/11;5;MAI;May;2011-S1;1;2011
492;07/05/2011;7;mai/11;5;MAI;May;2011-S1;1;2011
493;08/05/2011;8;mai/11;5;MAI;May;2011-S1;1;2011
494;09/05/2011;9;mai/11;5;MAI;May;2011-S1;1;2011
495;10/05/2011;10;mai/11;5;MAI;May;2011-S1;1;2011
496;11/05/2011;11;mai/11;5;MAI;May;2011-S1;1;2011
497;12/05/2011;12;mai/11;5;MAI;May;2011-S1;1;2011
498;13/05/2011;13;mai/11;5;MAI;May;2011-S1;1;2011
499;14/05/2011;14;mai/11;5;MAI;May;2011-S1;1;2011
500;15/05/2011;15;mai/11;5;MAI;May;2011-S1;1;2011
501;16/05/2011;16;mai/11;5;MAI;May;2011-S1;1;2011
502;17/05/2011;17;mai/11;5;MAI;May;2011-S1;1;2011
503;18/05/2011;18;mai/11;5;MAI;May;2011-S1;1;2011
504;19/05/2011;19;mai/11;5;MAI;May;2011-S1;1;2011
505;20/05/2011;20;mai/11;5;MAI;May;2011-S1;1;2011
506;21/05/2011;21;mai/11;5;MAI;May;2011-S1;1;2011
507;22/05/2011;22;mai/11;5;MAI;May;2011-S1;1;2011
508;23/05/2011;23;mai/11;5;MAI;May;2011-S1;1;2011
509;24/05/2011;24;mai/11;5;MAI;May;2011-S1;1;2011
510;25/05/2011;25;mai/11;5;MAI;May;2011-S1;1;2011
511;26/05/2011;26;mai/11;5;MAI;May;2011-S1;1;2011
512;27/05/2011;27;mai/11;5;MAI;May;2011-S1;1;2011
513;28/05/2011;28;mai/11;5;MAI;May;2011-S1;1;2011
514;29/05/2011;29;mai/11;5;MAI;May;2011-S1;1;2011
515;30/05/2011;30;mai/11;5;MAI;May;2011-S1;1;2011
516;31/05/2011;31;mai/11;5;MAI;May;2011-S1;1;2011
517;01/06/2011;1;jun/11;6;JUN;June;2011-S1;1;2011
518;02/06/2011;2;jun/11;6;JUN;June;2011-S1;1;2011
519;03/06/2011;3;jun/11;6;JUN;June;2011-S1;1;2011
520;04/06/2011;4;jun/11;6;JUN;June;2011-S1;1;2011
521;05/06/2011;5;jun/11;6;JUN;June;2011-S1;1;2011
522;06/06/2011;6;jun/11;6;JUN;June;2011-S1;1;2011
523;07/06/2011;7;jun/11;6;JUN;June;2011-S1;1;2011
524;08/06/2011;8;jun/11;6;JUN;June;2011-S1;1;2011
525;09/06/2011;9;jun/11;6;JUN;June;2011-S1;1;2011
526;10/06/2011;10;jun/11;6;JUN;June;2011-S1;1;2011
527;11/06/2011;11;jun/11;6;JUN;June;2011-S1;1;2011
528;12/06/2011;12;jun/11;6;JUN;June;2011-S1;1;2011
529;13/06/2011;13;jun/11;6;JUN;June;2011-S1;1;2011
530;14/06/2011;14;jun/11;6;JUN;June;2011-S1;1;2011
531;15/06/2011;15;jun/11;6;JUN;June;2011-S1;1;2011
532;16/06/2011;16;jun/11;6;JUN;June;2011-S1;1;2011
533;17/06/2011;17;jun/11;6;JUN;June;2011-S1;1;2011
534;18/06/2011;18;jun/11;6;JUN;June;2011-S1;1;2011
535;19/06/2011;19;jun/11;6;JUN;June;2011-S1;1;2011
536;20/06/2011;20;jun/11;6;JUN;June;2011-S1;1;2011
537;21/06/2011;21;jun/11;6;JUN;June;2011-S1;1;2011
538;22/06/2011;22;jun/11;6;JUN;June;2011-S1;1;2011
539;23/06/2011;23;jun/11;6;JUN;June;2011-S1;1;2011
540;24/06/2011;24;jun/11;6;JUN;June;2011-S1;1;2011
541;25/06/2011;25;jun/11;6;JUN;June;2011-S1;1;2011
542;26/06/2011;26;jun/11;6;JUN;June;2011-S1;1;2011
543;27/06/2011;27;jun/11;6;JUN;June;2011-S1;1;2011
544;28/06/2011;28;jun/11;6;JUN;June;2011-S1;1;2011
545;29/06/2011;29;jun/11;6;JUN;June;2011-S1;1;2011
546;30/06/2011;30;jun/11;6;JUN;June;2011-S1;1;2011
547;01/07/2011;1;jul/11;7;JUL;July;2011-S2;2;2011
548;02/07/2011;2;jul/11;7;JUL;July;2011-S2;2;2011
549;03/07/2011;3;jul/11;7;JUL;July;2011-S2;2;2011
550;04/07/2011;4;jul/11;7;JUL;July;2011-S2;2;2011
551;05/07/2011;5;jul/11;7;JUL;July;2011-S2;2;2011
552;06/07/2011;6;jul/11;7;JUL;July;2011-S2;2;2011
553;07/07/2011;7;jul/11;7;JUL;July;2011-S2;2;2011
554;08/07/2011;8;jul/11;7;JUL;July;2011-S2;2;2011
555;09/07/2011;9;jul/11;7;JUL;July;2011-S2;2;2011
556;10/07/2011;10;jul/11;7;JUL;July;2011-S2;2;2011
557;11/07/2011;11;jul/11;7;JUL;July;2011-S2;2;2011
558;12/07/2011;12;jul/11;7;JUL;July;2011-S2;2;2011
559;13/07/2011;13;jul/11;7;JUL;July;2011-S2;2;2011
560;14/07/2011;14;jul/11;7;JUL;July;2011-S2;2;2011
561;15/07/2011;15;jul/11;7;JUL;July;2011-S2;2;2011
562;16/07/2011;16;jul/11;7;JUL;July;2011-S2;2;2011
563;17/07/2011;17;jul/11;7;JUL;July;2011-S2;2;2011
564;18/07/2011;18;jul/11;7;JUL;July;2011-S2;2;2011
565;19/07/2011;19;jul/11;7;JUL;July;2011-S2;2;2011
566;20/07/2011;20;jul/11;7;JUL;July;2011-S2;2;2011
567;21/07/2011;21;jul/11;7;JUL;July;2011-S2;2;2011
568;22/07/2011;22;jul/11;7;JUL;July;2011-S2;2;2011
569;23/07/2011;23;jul/11;7;JUL;July;2011-S2;2;2011
570;24/07/2011;24;jul/11;7;JUL;July;2011-S2;2;2011
571;25/07/2011;25;jul/11;7;JUL;July;2011-S2;2;2011
572;26/07/2011;26;jul/11;7;JUL;July;2011-S2;2;2011
573;27/07/2011;27;jul/11;7;JUL;July;2011-S2;2;2011
574;28/07/2011;28;jul/11;7;JUL;July;2011-S2;2;2011
575;29/07/2011;29;jul/11;7;JUL;July;2011-S2;2;2011
576;30/07/2011;30;jul/11;7;JUL;July;2011-S2;2;2011
577;31/07/2011;31;jul/11;7;JUL;July;2011-S2;2;2011
578;01/08/2011;1;ago/11;8;AUG;August;2011-S2;2;2011
579;02/08/2011;2;ago/11;8;AUG;August;2011-S2;2;2011
580;03/08/2011;3;ago/11;8;AUG;August;2011-S2;2;2011
581;04/08/2011;4;ago/11;8;AUG;August;2011-S2;2;2011
582;05/08/2011;5;ago/11;8;AUG;August;2011-S2;2;2011
583;06/08/2011;6;ago/11;8;AUG;August;2011-S2;2;2011
584;07/08/2011;7;ago/11;8;AUG;August;2011-S2;2;2011
585;08/08/2011;8;ago/11;8;AUG;August;2011-S2;2;2011
586;09/08/2011;9;ago/11;8;AUG;August;2011-S2;2;2011
587;10/08/2011;10;ago/11;8;AUG;August;2011-S2;2;2011
588;11/08/2011;11;ago/11;8;AUG;August;2011-S2;2;2011
589;12/08/2011;12;ago/11;8;AUG;August;2011-S2;2;2011
590;13/08/2011;13;ago/11;8;AUG;August;2011-S2;2;2011
591;14/08/2011;14;ago/11;8;AUG;August;2011-S2;2;2011
592;15/08/2011;15;ago/11;8;AUG;August;2011-S2;2;2011
593;16/08/2011;16;ago/11;8;AUG;August;2011-S2;2;2011
594;17/08/2011;17;ago/11;8;AUG;August;2011-S2;2;2011
595;18/08/2011;18;ago/11;8;AUG;August;2011-S2;2;2011
596;19/08/2011;19;ago/11;8;AUG;August;2011-S2;2;2011
597;20/08/2011;20;ago/11;8;AUG;August;2011-S2;2;2011
598;21/08/2011;21;ago/11;8;AUG;August;2011-S2;2;2011
599;22/08/2011;22;ago/11;8;AUG;August;2011-S2;2;2011
600;23/08/2011;23;ago/11;8;AUG;August;2011-S2;2;2011
601;24/08/2011;24;ago/11;8;AUG;August;2011-S2;2;2011
602;25/08/2011;25;ago/11;8;AUG;August;2011-S2;2;2011
603;26/08/2011;26;ago/11;8;AUG;August;2011-S2;2;2011
604;27/08/2011;27;ago/11;8;AUG;August;2011-S2;2;2011
605;28/08/2011;28;ago/11;8;AUG;August;2011-S2;2;2011
606;29/08/2011;29;ago/11;8;AUG;August;2011-S2;2;2011
607;30/08/2011;30;ago/11;8;AUG;August;2011-S2;2;2011
608;31/08/2011;31;ago/11;8;AUG;August;2011-S2;2;2011
609;01/09/2011;1;set/11;9;SEP;September;2011-S2;2;2011
610;02/09/2011;2;set/11;9;SEP;September;2011-S2;2;2011
611;03/09/2011;3;set/11;9;SEP;September;2011-S2;2;2011
612;04/09/2011;4;set/11;9;SEP;September;2011-S2;2;2011
613;05/09/2011;5;set/11;9;SEP;September;2011-S2;2;2011
614;06/09/2011;6;set/11;9;SEP;September;2011-S2;2;2011
615;07/09/2011;7;set/11;9;SEP;September;2011-S2;2;2011
616;08/09/2011;8;set/11;9;SEP;September;2011-S2;2;2011
617;09/09/2011;9;set/11;9;SEP;September;2011-S2;2;2011
618;10/09/2011;10;set/11;9;SEP;September;2011-S2;2;2011
619;11/09/2011;11;set/11;9;SEP;September;2011-S2;2;2011
620;12/09/2011;12;set/11;9;SEP;September;2011-S2;2;2011
621;13/09/2011;13;set/11;9;SEP;September;2011-S2;2;2011
622;14/09/2011;14;set/11;9;SEP;September;2011-S2;2;2011
623;15/09/2011;15;set/11;9;SEP;September;2011-S2;2;2011
624;16/09/2011;16;set/11;9;SEP;September;2011-S2;2;2011
625;17/09/2011;17;set/11;9;SEP;September;2011-S2;2;2011
626;18/09/2011;18;set/11;9;SEP;September;2011-S2;2;2011
627;19/09/2011;19;set/11;9;SEP;September;2011-S2;2;2011
628;20/09/2011;20;set/11;9;SEP;September;2011-S2;2;2011
629;21/09/2011;21;set/11;9;SEP;September;2011-S2;2;2011
630;22/09/2011;22;set/11;9;SEP;September;2011-S2;2;2011
631;23/09/2011;23;set/11;9;SEP;September;2011-S2;2;2011
632;24/09/2011;24;set/11;9;SEP;September;2011-S2;2;2011
633;25/09/2011;25;set/11;9;SEP;September;2011-S2;2;2011
634;26/09/2011;26;set/11;9;SEP;September;2011-S2;2;2011
635;27/09/2011;27;set/11;9;SEP;September;2011-S2;2;2011
636;28/09/2011;28;set/11;9;SEP;September;2011-S2;2;2011
637;29/09/2011;29;set/11;9;SEP;September;2011-S2;2;2011
638;30/09/2011;30;set/11;9;SEP;September;2011-S2;2;2011
639;01/10/2011;1;out/11;10;OCT;October;2011-S2;2;2011
640;02/10/2011;2;out/11;10;OCT;October;2011-S2;2;2011
641;03/10/2011;3;out/11;10;OCT;October;2011-S2;2;2011
642;04/10/2011;4;out/11;10;OCT;October;2011-S2;2;2011
643;05/10/2011;5;out/11;10;OCT;October;2011-S2;2;2011
644;06/10/2011;6;out/11;10;OCT;October;2011-S2;2;2011
645;07/10/2011;7;out/11;10;OCT;October;2011-S2;2;2011
646;08/10/2011;8;out/11;10;OCT;October;2011-S2;2;2011
647;09/10/2011;9;out/11;10;OCT;October;2011-S2;2;2011
648;10/10/2011;10;out/11;10;OCT;October;2011-S2;2;2011
649;11/10/2011;11;out/11;10;OCT;October;2011-S2;2;2011
650;12/10/2011;12;out/11;10;OCT;October;2011-S2;2;2011
651;13/10/2011;13;out/11;10;OCT;October;2011-S2;2;2011
652;14/10/2011;14;out/11;10;OCT;October;2011-S2;2;2011
653;15/10/2011;15;out/11;10;OCT;October;2011-S2;2;2011
654;16/10/2011;16;out/11;10;OCT;October;2011-S2;2;2011
655;17/10/2011;17;out/11;10;OCT;October;2011-S2;2;2011
656;18/10/2011;18;out/11;10;OCT;October;2011-S2;2;2011
657;19/10/2011;19;out/11;10;OCT;October;2011-S2;2;2011
658;20/10/2011;20;out/11;10;OCT;October;2011-S2;2;2011
659;21/10/2011;21;out/11;10;OCT;October;2011-S2;2;2011
660;22/10/2011;22;out/11;10;OCT;October;2011-S2;2;2011
661;23/10/2011;23;out/11;10;OCT;October;2011-S2;2;2011
662;24/10/2011;24;out/11;10;OCT;October;2011-S2;2;2011
663;25/10/2011;25;out/11;10;OCT;October;2011-S2;2;2011
664;26/10/2011;26;out/11;10;OCT;October;2011-S2;2;2011
665;27/10/2011;27;out/11;10;OCT;October;2011-S2;2;2011
666;28/10/2011;28;out/11;10;OCT;October;2011-S2;2;2011
667;29/10/2011;29;out/11;10;OCT;October;2011-S2;2;2011
668;30/10/2011;30;out/11;10;OCT;October;2011-S2;2;2011
669;31/10/2011;31;out/11;10;OCT;October;2011-S2;2;2011
670;01/11/2011;1;nov/11;11;NOV;November;2011-S2;2;2011
671;02/11/2011;2;nov/11;11;NOV;November;2011-S2;2;2011
672;03/11/2011;3;nov/11;11;NOV;November;2011-S2;2;2011
673;04/11/2011;4;nov/11;11;NOV;November;2011-S2;2;2011
674;05/11/2011;5;nov/11;11;NOV;November;2011-S2;2;2011
675;06/11/2011;6;nov/11;11;NOV;November;2011-S2;2;2011
676;07/11/2011;7;nov/11;11;NOV;November;2011-S2;2;2011
677;08/11/2011;8;nov/11;11;NOV;November;2011-S2;2;2011
678;09/11/2011;9;nov/11;11;NOV;November;2011-S2;2;2011
679;10/11/2011;10;nov/11;11;NOV;November;2011-S2;2;2011
680;11/11/2011;11;nov/11;11;NOV;November;2011-S2;2;2011
681;12/11/2011;12;nov/11;11;NOV;November;2011-S2;2;2011
682;13/11/2011;13;nov/11;11;NOV;November;2011-S2;2;2011
683;14/11/2011;14;nov/11;11;NOV;November;2011-S2;2;2011
684;15/11/2011;15;nov/11;11;NOV;November;2011-S2;2;2011
685;16/11/2011;16;nov/11;11;NOV;November;2011-S2;2;2011
686;17/11/2011;17;nov/11;11;NOV;November;2011-S2;2;2011
687;18/11/2011;18;nov/11;11;NOV;November;2011-S2;2;2011
688;19/11/2011;19;nov/11;11;NOV;November;2011-S2;2;2011
689;20/11/2011;20;nov/11;11;NOV;November;2011-S2;2;2011
690;21/11/2011;21;nov/11;11;NOV;November;2011-S2;2;2011
691;22/11/2011;22;nov/11;11;NOV;November;2011-S2;2;2011
692;23/11/2011;23;nov/11;11;NOV;November;2011-S2;2;2011
693;24/11/2011;24;nov/11;11;NOV;November;2011-S2;2;2011
694;25/11/2011;25;nov/11;11;NOV;November;2011-S2;2;2011
695;26/11/2011;26;nov/11;11;NOV;November;2011-S2;2;2011
696;27/11/2011;27;nov/11;11;NOV;November;2011-S2;2;2011
697;28/11/2011;28;nov/11;11;NOV;November;2011-S2;2;2011
698;29/11/2011;29;nov/11;11;NOV;November;2011-S2;2;2011
699;30/11/2011;30;nov/11;11;NOV;November;2011-S2;2;2011
700;01/12/2011;1;dez/11;12;DEC;December;2011-S2;2;2011
701;02/12/2011;2;dez/11;12;DEC;December;2011-S2;2;2011
702;03/12/2011;3;dez/11;12;DEC;December;2011-S2;2;2011
703;04/12/2011;4;dez/11;12;DEC;December;2011-S2;2;2011
704;05/12/2011;5;dez/11;12;DEC;December;2011-S2;2;2011
705;06/12/2011;6;dez/11;12;DEC;December;2011-S2;2;2011
706;07/12/2011;7;dez/11;12;DEC;December;2011-S2;2;2011
707;08/12/2011;8;dez/11;12;DEC;December;2011-S2;2;2011
708;09/12/2011;9;dez/11;12;DEC;December;2011-S2;2;2011
709;10/12/2011;10;dez/11;12;DEC;December;2011-S2;2;2011
710;11/12/2011;11;dez/11;12;DEC;December;2011-S2;2;2011
711;12/12/2011;12;dez/11;12;DEC;December;2011-S2;2;2011
712;13/12/2011;13;dez/11;12;DEC;December;2011-S2;2;2011
713;14/12/2011;14;dez/11;12;DEC;December;2011-S2;2;2011
714;15/12/2011;15;dez/11;12;DEC;December;2011-S2;2;2011
715;16/12/2011;16;dez/11;12;DEC;December;2011-S2;2;2011
716;17/12/2011;17;dez/11;12;DEC;December;2011-S2;2;2011
717;18/12/2011;18;dez/11;12;DEC;December;2011-S2;2;2011
718;19/12/2011;19;dez/11;12;DEC;December;2011-S2;2;2011
719;20/12/2011;20;dez/11;12;DEC;December;2011-S2;2;2011
720;21/12/2011;21;dez/11;12;DEC;December;2011-S2;2;2011
721;22/12/2011;22;dez/11;12;DEC;December;2011-S2;2;2011
722;23/12/2011;23;dez/11;12;DEC;December;2011-S2;2;2011
723;24/12/2011;24;dez/11;12;DEC;December;2011-S2;2;2011
724;25/12/2011;25;dez/11;12;DEC;December;2011-S2;2;2011
725;26/12/2011;26;dez/11;12;DEC;December;2011-S2;2;2011
726;27/12/2011;27;dez/11;12;DEC;December;2011-S2;2;2011
727;28/12/2011;28;dez/11;12;DEC;December;2011-S2;2;2011
728;29/12/2011;29;dez/11;12;DEC;December;2011-S2;2;2011
729;30/12/2011;30;dez/11;12;DEC;December;2011-S2;2;2011
730;31/12/2011;31;dez/11;12;DEC;December;2011-S2;2;2011
731;01/01/2012;1;jan/12;1;JAN;January;2012-S1;1;2012
732;02/01/2012;2;jan/12;1;JAN;January;2012-S1;1;2012
733;03/01/2012;3;jan/12;1;JAN;January;2012-S1;1;2012
734;04/01/2012;4;jan/12;1;JAN;January;2012-S1;1;2012
735;05/01/2012;5;jan/12;1;JAN;January;2012-S1;1;2012
736;06/01/2012;6;jan/12;1;JAN;January;2012-S1;1;2012
737;07/01/2012;7;jan/12;1;JAN;January;2012-S1;1;2012
738;08/01/2012;8;jan/12;1;JAN;January;2012-S1;1;2012
739;09/01/2012;9;jan/12;1;JAN;January;2012-S1;1;2012
740;10/01/2012;10;jan/12;1;JAN;January;2012-S1;1;2012
741;11/01/2012;11;jan/12;1;JAN;January;2012-S1;1;2012
742;12/01/2012;12;jan/12;1;JAN;January;2012-S1;1;2012
743;13/01/2012;13;jan/12;1;JAN;January;2012-S1;1;2012
744;14/01/2012;14;jan/12;1;JAN;January;2012-S1;1;2012
745;15/01/2012;15;jan/12;1;JAN;January;2012-S1;1;2012
746;16/01/2012;16;jan/12;1;JAN;January;2012-S1;1;2012
747;17/01/2012;17;jan/12;1;JAN;January;2012-S1;1;2012
748;18/01/2012;18;jan/12;1;JAN;January;2012-S1;1;2012
749;19/01/2012;19;jan/12;1;JAN;January;2012-S1;1;2012
750;20/01/2012;20;jan/12;1;JAN;January;2012-S1;1;2012
751;21/01/2012;21;jan/12;1;JAN;January;2012-S1;1;2012
752;22/01/2012;22;jan/12;1;JAN;January;2012-S1;1;2012
753;23/01/2012;23;jan/12;1;JAN;January;2012-S1;1;2012
754;24/01/2012;24;jan/12;1;JAN;January;2012-S1;1;2012
755;25/01/2012;25;jan/12;1;JAN;January;2012-S1;1;2012
756;26/01/2012;26;jan/12;1;JAN;January;2012-S1;1;2012
757;27/01/2012;27;jan/12;1;JAN;January;2012-S1;1;2012
758;28/01/2012;28;jan/12;1;JAN;January;2012-S1;1;2012
759;29/01/2012;29;jan/12;1;JAN;January;2012-S1;1;2012
760;30/01/2012;30;jan/12;1;JAN;January;2012-S1;1;2012
761;31/01/2012;31;jan/12;1;JAN;January;2012-S1;1;2012
762;01/02/2012;1;fev/12;2;FEB;February;2012-S1;1;2012
763;02/02/2012;2;fev/12;2;FEB;February;2012-S1;1;2012
764;03/02/2012;3;fev/12;2;FEB;February;2012-S1;1;2012
765;04/02/2012;4;fev/12;2;FEB;February;2012-S1;1;2012
766;05/02/2012;5;fev/12;2;FEB;February;2012-S1;1;2012
767;06/02/2012;6;fev/12;2;FEB;February;2012-S1;1;2012
768;07/02/2012;7;fev/12;2;FEB;February;2012-S1;1;2012
769;08/02/2012;8;fev/12;2;FEB;February;2012-S1;1;2012
770;09/02/2012;9;fev/12;2;FEB;February;2012-S1;1;2012
771;10/02/2012;10;fev/12;2;FEB;February;2012-S1;1;2012
772;11/02/2012;11;fev/12;2;FEB;February;2012-S1;1;2012
773;12/02/2012;12;fev/12;2;FEB;February;2012-S1;1;2012
774;13/02/2012;13;fev/12;2;FEB;February;2012-S1;1;2012
775;14/02/2012;14;fev/12;2;FEB;February;2012-S1;1;2012
776;15/02/2012;15;fev/12;2;FEB;February;2012-S1;1;2012
777;16/02/2012;16;fev/12;2;FEB;February;2012-S1;1;2012
778;17/02/2012;17;fev/12;2;FEB;February;2012-S1;1;2012
779;18/02/2012;18;fev/12;2;FEB;February;2012-S1;1;2012
780;19/02/2012;19;fev/12;2;FEB;February;2012-S1;1;2012
781;20/02/2012;20;fev/12;2;FEB;February;2012-S1;1;2012
782;21/02/2012;21;fev/12;2;FEB;February;2012-S1;1;2012
783;22/02/2012;22;fev/12;2;FEB;February;2012-S1;1;2012
784;23/02/2012;23;fev/12;2;FEB;February;2012-S1;1;2012
785;24/02/2012;24;fev/12;2;FEB;February;2012-S1;1;2012
786;25/02/2012;25;fev/12;2;FEB;February;2012-S1;1;2012
787;26/02/2012;26;fev/12;2;FEB;February;2012-S1;1;2012
788;27/02/2012;27;fev/12;2;FEB;February;2012-S1;1;2012
789;28/02/2012;28;fev/12;2;FEB;February;2012-S1;1;2012
790;29/02/2012;29;fev/12;2;FEB;February;2012-S1;1;2012
791;01/03/2012;1;mar/12;3;MAR;March;2012-S1;1;2012
792;02/03/2012;2;mar/12;3;MAR;March;2012-S1;1;2012
793;03/03/2012;3;mar/12;3;MAR;March;2012-S1;1;2012
794;04/03/2012;4;mar/12;3;MAR;March;2012-S1;1;2012
795;05/03/2012;5;mar/12;3;MAR;March;2012-S1;1;2012
796;06/03/2012;6;mar/12;3;MAR;March;2012-S1;1;2012
797;07/03/2012;7;mar/12;3;MAR;March;2012-S1;1;2012
